Freq.,Free Freq.,Size,Surface Form,Establishment turn,Spanning,Priming,First Speaker,Turns,Span Lists,Dialogue id,Speakers,Experiment
2,0,2,yeah .,5,5,1,B,"0,5","[[0, 5]]",3207,"B,M",Finetune DialoGPT - Normal
2,0,2,"i ,",33,1,1,B,"32,33","[[32, 33]]",3207,"B,M",Finetune DialoGPT - Normal
2,0,1,it's,3,3,1,B,"0,3","[[0, 3]]",3207,"B,M",Finetune DialoGPT - Normal
2,0,1,really,37,5,3,B,"32,37","[[32, 37]]",3207,"B,M",Finetune DialoGPT - Normal
4,0,1,yeah,5,23,1,B,"0,5,20,23","[[0, 5], [20, 23]]",3207,"B,M",Finetune DialoGPT - Normal
2,0,1,have,25,5,2,B,"20,25","[[20, 25]]",3207,"B,M",Finetune DialoGPT - Normal
2,0,1,is,15,1,1,B,"14,15","[[14, 15]]",3207,"B,M",Finetune DialoGPT - Normal
2,0,1,they're,35,1,1,B,"34,35","[[34, 35]]",3207,"B,M",Finetune DialoGPT - Normal
2,0,1,just,25,5,1,B,"20,25","[[20, 25]]",3207,"B,M",Finetune DialoGPT - Normal
6,2,2,", uh",17,43,2,B,"14,17,52,53,55,57","[[14, 17], [52, 53, 55, 57]]",3255,"B,M",Finetune DialoGPT - Normal
7,1,2,"uh ,",7,47,1,B,"6,7,42,46,47,52,53","[[6, 7], [42, 46, 47], [46, 47], [52, 53]]",3255,"B,M",Finetune DialoGPT - Normal
2,0,2,"know ,",17,3,2,B,"14,17","[[14, 17]]",3255,"B,M",Finetune DialoGPT - Normal
2,0,2,i don't,17,3,1,B,"14,17","[[14, 17]]",3255,"B,M",Finetune DialoGPT - Normal
7,1,1,i,3,15,1,B,"2,3,6,7,12,14,17","[[2, 3, 6, 7], [6, 7], [12, 14, 17], [14, 17]]",3255,"B,M",Finetune DialoGPT - Normal
4,0,1,to,17,55,3,B,"12,17,64,67","[[12, 17], [64, 67]]",3255,"B,M",Finetune DialoGPT - Normal
3,1,1,of,53,5,1,B,"48,52,53","[[48, 52, 53], [52, 53]]",3255,"B,M",Finetune DialoGPT - Normal
3,1,1,you,53,3,2,B,"52,53,55","[[52, 53, 55]]",3255,"B,M",Finetune DialoGPT - Normal
2,0,1,know,17,3,3,B,"14,17","[[14, 17]]",3255,"B,M",Finetune DialoGPT - Normal
3,1,1,don't,17,5,3,B,"12,14,17","[[12, 14, 17], [14, 17]]",3255,"B,M",Finetune DialoGPT - Normal
2,0,1,right,49,5,2,B,"44,49","[[44, 49]]",3255,"B,M",Finetune DialoGPT - Normal
2,0,1,bad,29,1,1,B,"28,29","[[28, 29]]",3255,"B,M",Finetune DialoGPT - Normal
2,0,3,"i mean ,",57,1,1,B,"56,57","[[56, 57]]",3257,"B,M",Finetune DialoGPT - Normal
2,0,2,"i ,",27,3,1,B,"24,27","[[24, 27]]",3257,"B,M",Finetune DialoGPT - Normal
5,1,1,of,21,41,2,B,"16,18,21,56,57","[[16, 18, 21], [18, 21], [56, 57]]",3257,"B,M",Finetune DialoGPT - Normal
4,0,1,on,21,27,1,B,"16,21,40,43","[[16, 21], [40, 43]]",3257,"B,M",Finetune DialoGPT - Normal
2,0,1,good,9,1,1,B,"8,9","[[8, 9]]",3257,"B,M",Finetune DialoGPT - Normal
3,1,1,like,21,5,2,B,"16,18,21","[[16, 18, 21]]",3257,"B,M",Finetune DialoGPT - Normal
3,1,1,comedy,21,5,2,B,"16,18,21","[[16, 18, 21]]",3257,"B,M",Finetune DialoGPT - Normal
3,1,1,mean,57,5,2,B,"52,56,57","[[52, 56, 57]]",3257,"B,M",Finetune DialoGPT - Normal
2,0,1,was,27,3,1,B,"24,27","[[24, 27]]",3257,"B,M",Finetune DialoGPT - Normal
2,0,3,"but , uh",51,5,1,B,"46,51","[[46, 51]]",3260,"B,M",Finetune DialoGPT - Normal
5,1,2,yeah .,9,13,2,B,"4,6,9,12,17","[[4, 6, 9], [6, 9], [12, 17]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,2,"but ,",51,5,2,B,"46,51","[[46, 51]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,2,"well ,",7,1,1,B,"6,7","[[6, 7]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,2,. but,25,3,1,B,"22,25","[[22, 25]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,2,"a ,",21,5,1,B,"16,21","[[16, 21]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,2,that's neat,41,5,1,B,"36,41","[[36, 41]]",3260,"B,M",Finetune DialoGPT - Normal
8,2,1,yeah,9,17,3,B,"4,6,8,9,12,17,20,21","[[4, 6, 8, 9], [6, 8, 9], [8, 9], [12, 17], [20, 21]]",3260,"B,M",Finetune DialoGPT - Normal
6,0,1,but,21,35,3,B,"16,21,22,25,46,51","[[16, 21], [22, 25], [46, 51]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,1,you,21,3,3,B,"18,21","[[18, 21]]",3260,"B,M",Finetune DialoGPT - Normal
5,1,1,we,21,17,5,B,"16,21,30,31,33","[[16, 21], [30, 31, 33]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,1,in,59,5,1,B,"54,59","[[54, 59]]",3260,"B,M",Finetune DialoGPT - Normal
4,0,1,it,21,11,3,B,"16,21,22,27","[[16, 21], [22, 27]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,1,well,7,1,1,B,"6,7","[[6, 7]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,1,as,21,5,3,B,"16,21","[[16, 21]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,1,anything,41,3,2,B,"38,41","[[38, 41]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,1,what,21,3,1,B,"18,21","[[18, 21]]",3260,"B,M",Finetune DialoGPT - Normal
2,0,3,"you know ,",17,3,1,B,"14,17","[[14, 17]]",3269,"B,M",Finetune DialoGPT - Normal
2,0,3,"it was ,",21,1,1,B,"20,21","[[20, 21]]",3269,"B,M",Finetune DialoGPT - Normal
2,0,2,", uh",35,5,2,B,"30,35","[[30, 35]]",3269,"B,M",Finetune DialoGPT - Normal
2,0,2,you know,17,3,1,B,"14,17","[[14, 17]]",3269,"B,M",Finetune DialoGPT - Normal
2,0,2,", yeah",9,3,1,B,"6,9","[[6, 9]]",3269,"B,M",Finetune DialoGPT - Normal
2,0,2,have been,15,1,1,B,"14,15","[[14, 15]]",3269,"B,M",Finetune DialoGPT - Normal
12,2,1,yeah,7,43,1,B,"6,7,8,9,11,16,19,21,28,33,44,49","[[6, 7, 8, 9, 11], [8, 9, 11], [16, 19, 21], [28, 33], [44, 49]]",3269,"B,M",Finetune DialoGPT - Normal
4,0,1,i,17,15,5,B,"14,17,24,29","[[14, 17], [24, 29]]",3269,"B,M",Finetune DialoGPT - Normal
4,0,1,to,17,17,4,B,"12,17,24,29","[[12, 17], [24, 29]]",3269,"B,M",Finetune DialoGPT - Normal
9,1,1,you,17,31,1,B,"14,17,24,29,30,32,35,40,45","[[14, 17], [24, 29], [30, 32, 35], [32, 35], [40, 45]]",3269,"B,M",Finetune DialoGPT - Normal
4,0,1,the,17,33,3,B,"12,17,42,45","[[12, 17], [42, 45]]",3269,"B,M",Finetune DialoGPT - Normal
7,1,1,a,15,29,2,B,"12,15,17,26,29,38,41","[[12, 15, 17], [26, 29], [38, 41]]",3269,"B,M",Finetune DialoGPT - Normal
2,0,1,and,17,5,4,B,"12,17","[[12, 17]]",3269,"B,M",Finetune DialoGPT - Normal
4,0,1,it,21,15,1,B,"20,21,32,35","[[20, 21], [32, 35]]",3269,"B,M",Finetune DialoGPT - Normal
2,0,1,know,17,3,2,B,"14,17","[[14, 17]]",3269,"B,M",Finetune DialoGPT - Normal
4,0,1,right,13,31,1,B,"12,13,40,43","[[12, 13], [40, 43]]",3269,"B,M",Finetune DialoGPT - Normal
3,1,1,so,45,5,2,B,"42,45,47","[[42, 45, 47]]",3269,"B,M",Finetune DialoGPT - Normal
3,1,1,have,15,3,1,B,"14,15,17","[[14, 15, 17]]",3269,"B,M",Finetune DialoGPT - Normal
2,0,1,that's,15,3,1,B,"12,15","[[12, 15]]",3269,"B,M",Finetune DialoGPT - Normal
4,0,1,was,21,21,1,B,"20,21,40,41","[[20, 21], [40, 41]]",3269,"B,M",Finetune DialoGPT - Normal
2,0,2,yeah .,21,5,2,B,"16,21","[[16, 21]]",3270,"B,M",Finetune DialoGPT - Normal
2,0,2,of waste,17,1,1,B,"16,17","[[16, 17]]",3270,"B,M",Finetune DialoGPT - Normal
2,0,1,that,17,1,2,B,"16,17","[[16, 17]]",3270,"B,M",Finetune DialoGPT - Normal
4,2,1,yeah,17,7,2,B,"14,16,17,21","[[14, 16, 17], [16, 17, 21]]",3270,"B,M",Finetune DialoGPT - Normal
2,0,1,of,17,1,1,B,"16,17","[[16, 17]]",3270,"B,M",Finetune DialoGPT - Normal
2,0,1,at,37,3,2,B,"34,37","[[34, 37]]",3270,"B,M",Finetune DialoGPT - Normal
2,0,1,waste,17,1,1,B,"16,17","[[16, 17]]",3270,"B,M",Finetune DialoGPT - Normal
6,0,2,", uh",3,17,1,B,"2,3,4,7,14,19","[[2, 3, 4, 7], [4, 7], [14, 19]]",3317,"B,M",Finetune DialoGPT - Normal
4,2,2,"uh ,",7,5,3,B,"2,4,6,7","[[2, 4, 6, 7], [4, 6, 7], [6, 7]]",3317,"B,M",Finetune DialoGPT - Normal
4,0,2,"well ,",27,17,1,B,"26,27,38,43","[[26, 27], [38, 43]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,2,", that's",49,3,1,B,"46,49","[[46, 49]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,2,"and ,",13,3,2,B,"10,13","[[10, 13]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,2,", i",33,5,1,B,"28,33","[[28, 33]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,2,have a,27,5,2,B,"22,27","[[22, 27]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,2,a big,27,3,2,B,"24,27","[[24, 27]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,2,the garage,27,3,1,B,"24,27","[[24, 27]]",3317,"B,M",Finetune DialoGPT - Normal
4,0,1,and,13,17,4,B,"10,13,24,27","[[10, 13], [24, 27]]",3317,"B,M",Finetune DialoGPT - Normal
10,2,1,uh,3,17,1,B,"2,3,4,5,6,7,9,14,17,19","[[2, 3, 4, 5, 6, 7], [4, 5, 6, 7, 9], [6, 7, 9], [14, 17, 19]]",3317,"B,M",Finetune DialoGPT - Normal
9,3,1,a,7,43,2,B,"2,6,7,22,24,27,40,42,45","[[2, 6, 7], [6, 7], [22, 24, 27], [24, 27], [40, 42, 45], [42, 45]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,1,to,71,3,3,B,"68,71","[[68, 71]]",3317,"B,M",Finetune DialoGPT - Normal
4,2,1,have,27,9,6,B,"22,26,27,31","[[22, 26, 27], [26, 27, 31]]",3317,"B,M",Finetune DialoGPT - Normal
6,0,1,so,29,39,5,B,"24,29,42,45,58,63","[[24, 29], [42, 45], [58, 63]]",3317,"B,M",Finetune DialoGPT - Normal
4,0,1,the,27,47,4,B,"24,27,68,71","[[24, 27], [68, 71]]",3317,"B,M",Finetune DialoGPT - Normal
3,1,1,that's,47,3,3,B,"46,47,49","[[46, 47, 49]]",3317,"B,M",Finetune DialoGPT - Normal
3,1,1,in,31,5,5,B,"30,31,35","[[30, 31, 35]]",3317,"B,M",Finetune DialoGPT - Normal
3,1,1,work,27,5,4,B,"22,24,27","[[22, 24, 27]]",3317,"B,M",Finetune DialoGPT - Normal
4,0,1,it's,31,15,2,B,"30,31,42,45","[[30, 31], [42, 45]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,1,garage,27,3,3,B,"24,27","[[24, 27]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,1,not,31,1,1,B,"30,31","[[30, 31]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,1,big,27,3,2,B,"24,27","[[24, 27]]",3317,"B,M",Finetune DialoGPT - Normal
2,0,2,yeah .,13,3,2,B,"10,13","[[10, 13]]",3331,"B,M",Finetune DialoGPT - Normal
2,0,2,"yeah ,",21,5,2,B,"16,21","[[16, 21]]",3331,"B,M",Finetune DialoGPT - Normal
5,1,1,yeah,13,11,2,B,"10,13,16,20,21","[[10, 13], [16, 20, 21], [20, 21]]",3331,"B,M",Finetune DialoGPT - Normal
2,0,1,you,1,1,1,B,"0,1","[[0, 1]]",3331,"B,M",Finetune DialoGPT - Normal
2,0,1,in,7,1,1,B,"6,7","[[6, 7]]",3331,"B,M",Finetune DialoGPT - Normal
2,0,1,oh,37,3,2,B,"34,37","[[34, 37]]",3331,"B,M",Finetune DialoGPT - Normal
2,0,1,is,25,5,2,B,"20,25","[[20, 25]]",3331,"B,M",Finetune DialoGPT - Normal
2,0,1,grade,7,1,1,B,"6,7","[[6, 7]]",3331,"B,M",Finetune DialoGPT - Normal
2,0,3,"so , um",23,5,1,B,"18,23","[[18, 23]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,2,yeah .,27,5,1,B,"22,27","[[22, 27]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,2,i think,35,3,3,B,"32,35","[[32, 35]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,2,"that ,",15,5,1,B,"10,15","[[10, 15]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,2,", um",23,5,1,B,"18,23","[[18, 23]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,2,"i ,",15,1,1,B,"14,15","[[14, 15]]",3333,"B,M",Finetune DialoGPT - Normal
7,1,1,yeah,27,43,1,B,"22,27,38,40,41,62,65","[[22, 27], [38, 40, 41], [40, 41], [62, 65]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,1,the,15,5,3,B,"10,15","[[10, 15]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,1,you,63,3,2,B,"60,63","[[60, 63]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,1,oh,5,5,1,B,"0,5","[[0, 5]]",3333,"B,M",Finetune DialoGPT - Normal
4,0,1,right,9,27,1,B,"8,9,30,35","[[8, 9], [30, 35]]",3333,"B,M",Finetune DialoGPT - Normal
4,0,1,think,35,9,3,B,"32,35,40,41","[[32, 35], [40, 41]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,1,to,29,3,2,B,"26,29","[[26, 29]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,1,i'm,15,1,1,B,"14,15","[[14, 15]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,1,not,15,1,1,B,"14,15","[[14, 15]]",3333,"B,M",Finetune DialoGPT - Normal
2,0,1,people,85,3,1,B,"82,85","[[82, 85]]",3333,"B,M",Finetune DialoGPT - Normal
6,2,2,"uh ,",9,7,4,B,"4,6,8,9,10,11","[[4, 6, 8, 9], [6, 8, 9, 10, 11], [8, 9, 10, 11], [10, 11]]",3338,"B,M",Finetune DialoGPT - Normal
5,3,2,", uh",11,9,5,B,"6,8,10,11,15","[[6, 8, 10, 11], [8, 10, 11], [10, 11, 15]]",3338,"B,M",Finetune DialoGPT - Normal
5,1,2,", i",43,23,1,B,"42,43,45,60,65","[[42, 43, 45], [60, 65]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,2,"oh ,",71,5,2,B,"66,71","[[66, 71]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,2,"but ,",15,5,3,B,"10,15","[[10, 15]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,2,"well ,",31,3,2,B,"28,31","[[28, 31]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,2,"at ,",25,5,1,B,"20,25","[[20, 25]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,2,of hobbies,31,1,1,B,"30,31","[[30, 31]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,2,to do,9,5,1,B,"4,9","[[4, 9]]",3338,"B,M",Finetune DialoGPT - Normal
7,3,1,uh,9,11,4,B,"4,6,8,9,10,11,15","[[4, 6, 8, 9], [6, 8, 9, 10, 11], [8, 9, 10, 11], [10, 11, 15]]",3338,"B,M",Finetune DialoGPT - Normal
6,0,1,yeah,1,67,1,B,"0,1,2,5,62,67","[[0, 1, 2, 5], [2, 5], [62, 67]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,1,and,47,3,3,B,"44,47","[[44, 47]]",3338,"B,M",Finetune DialoGPT - Normal
8,2,1,i,43,27,1,B,"42,43,44,45,60,64,65,69","[[42, 43, 44, 45], [44, 45], [60, 64, 65], [64, 65, 69]]",3338,"B,M",Finetune DialoGPT - Normal
7,1,1,of,9,27,2,B,"4,8,9,16,21,30,31","[[4, 8, 9], [8, 9], [16, 21], [30, 31]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,1,to,9,5,2,B,"4,9","[[4, 9]]",3338,"B,M",Finetune DialoGPT - Normal
5,1,1,you,9,29,3,B,"4,8,9,30,33","[[4, 8, 9], [8, 9], [30, 33]]",3338,"B,M",Finetune DialoGPT - Normal
7,1,1,do,9,43,1,B,"4,9,30,31,44,45,47","[[4, 9], [30, 31], [44, 45, 47]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,1,but,15,5,4,B,"10,15","[[10, 15]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,1,in,23,5,3,B,"18,23","[[18, 23]]",3338,"B,M",Finetune DialoGPT - Normal
3,1,1,it,37,5,2,B,"36,37,41","[[36, 37, 41]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,1,are,77,1,4,B,"76,77","[[76, 77]]",3338,"B,M",Finetune DialoGPT - Normal
3,1,1,i've,53,3,3,B,"50,52,53","[[50, 52, 53], [52, 53]]",3338,"B,M",Finetune DialoGPT - Normal
3,1,1,at,21,5,1,B,"20,21,25","[[20, 21, 25]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,1,well,31,3,2,B,"28,31","[[28, 31]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,1,kids,81,5,1,B,"76,81","[[76, 81]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,1,ski,47,3,1,B,"44,47","[[44, 47]]",3338,"B,M",Finetune DialoGPT - Normal
2,0,3,"yeah , i",21,3,1,B,"18,21","[[18, 21]]",3343,"B,M",Finetune DialoGPT - Normal
5,1,2,", you",33,19,2,B,"28,33,42,44,47","[[28, 33], [42, 44, 47], [44, 47]]",3343,"B,M",Finetune DialoGPT - Normal
8,2,2,"uh ,",3,19,2,B,"0,2,3,8,10,11,18,19","[[0, 2, 3], [2, 3], [8, 10, 11], [10, 11], [18, 19]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,2,", uh",37,3,3,B,"34,37","[[34, 37]]",3343,"B,M",Finetune DialoGPT - Normal
8,0,2,", i",3,47,1,B,"0,3,18,19,20,21,42,47","[[0, 3], [18, 19, 20, 21], [20, 21], [42, 47]]",3343,"B,M",Finetune DialoGPT - Normal
4,0,2,", and",33,9,5,B,"28,33,34,37","[[28, 33], [34, 37]]",3343,"B,M",Finetune DialoGPT - Normal
5,1,2,i think,11,39,1,B,"8,11,42,44,47","[[8, 11], [42, 44, 47]]",3343,"B,M",Finetune DialoGPT - Normal
3,1,2,"well ,",19,5,2,B,"14,18,19","[[14, 18, 19], [18, 19]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,2,"i ,",21,1,2,B,"20,21","[[20, 21]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,2,and i,33,5,2,B,"28,33","[[28, 33]]",3343,"B,M",Finetune DialoGPT - Normal
4,0,2,"it ,",33,17,2,B,"30,33,42,47","[[30, 33], [42, 47]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,2,and they,31,3,1,B,"28,31","[[28, 31]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,2,have had,31,1,1,B,"30,31","[[30, 31]]",3343,"B,M",Finetune DialoGPT - Normal
15,3,1,i,3,47,2,B,"0,2,3,8,11,18,19,20,21,28,30,33,42,44,47","[[0, 2, 3], [2, 3], [8, 11], [18, 19, 20, 21], [20, 21], [28, 30, 33], [30, 33], [42, 44, 47], [44, 47]]",3343,"B,M",Finetune DialoGPT - Normal
9,1,1,a,13,39,4,B,"8,13,18,19,28,33,42,44,47","[[8, 13], [18, 19], [28, 33], [42, 44, 47], [44, 47]]",3343,"B,M",Finetune DialoGPT - Normal
12,2,1,you,15,33,2,B,"14,15,18,20,21,28,33,34,37,42,44,47","[[14, 15], [18, 20, 21], [20, 21], [28, 33], [34, 37], [42, 44, 47], [44, 47]]",3343,"B,M",Finetune DialoGPT - Normal
12,2,1,uh,3,37,2,B,"0,2,3,4,5,8,10,11,18,19,34,37","[[0, 2, 3, 4, 5], [2, 3, 4, 5], [4, 5], [8, 10, 11], [10, 11], [18, 19], [34, 37]]",3343,"B,M",Finetune DialoGPT - Normal
8,2,1,and,11,31,3,B,"6,11,26,28,31,33,34,37","[[6, 11], [26, 28, 31], [28, 31, 33], [34, 37]]",3343,"B,M",Finetune DialoGPT - Normal
10,2,1,it,15,33,4,B,"14,15,28,30,33,34,37,42,44,47","[[14, 15], [28, 30, 33], [30, 33], [34, 37], [42, 44, 47]]",3343,"B,M",Finetune DialoGPT - Normal
5,1,1,know,19,23,2,B,"14,18,19,34,37","[[14, 18, 19], [18, 19], [34, 37]]",3343,"B,M",Finetune DialoGPT - Normal
9,1,1,of,11,41,3,B,"6,8,11,30,33,34,39,42,47","[[6, 8, 11], [8, 11], [30, 33], [34, 39], [42, 47]]",3343,"B,M",Finetune DialoGPT - Normal
4,0,1,that,19,25,4,B,"14,19,38,39","[[14, 19], [38, 39]]",3343,"B,M",Finetune DialoGPT - Normal
6,2,1,the,11,25,2,B,"6,11,26,28,30,31","[[6, 11], [26, 28, 30, 31], [28, 30, 31], [30, 31]]",3343,"B,M",Finetune DialoGPT - Normal
5,1,1,think,11,39,1,B,"8,11,42,44,47","[[8, 11], [42, 44, 47]]",3343,"B,M",Finetune DialoGPT - Normal
4,0,1,well,15,5,1,B,"14,15,18,19","[[14, 15, 18, 19], [18, 19]]",3343,"B,M",Finetune DialoGPT - Normal
3,1,1,have,31,3,5,B,"30,31,33","[[30, 31, 33]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,had,31,1,4,B,"30,31","[[30, 31]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,one,19,5,2,B,"14,19","[[14, 19]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,so,11,5,2,B,"6,11","[[6, 11]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,get,15,1,1,B,"14,15","[[14, 15]]",3343,"B,M",Finetune DialoGPT - Normal
3,1,1,if,19,5,3,B,"14,18,19","[[14, 18, 19], [18, 19]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,just,19,5,2,B,"14,19","[[14, 19]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,be,47,5,3,B,"42,47","[[42, 47]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,in,47,3,3,B,"44,47","[[44, 47]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,everything,47,5,2,B,"42,47","[[42, 47]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,got,33,5,1,B,"28,33","[[28, 33]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,oh,7,3,1,B,"4,7","[[4, 7]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,there,21,1,1,B,"20,21","[[20, 21]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,they,31,3,1,B,"28,31","[[28, 31]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,fixed,15,1,1,B,"14,15","[[14, 15]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,1,this,33,3,1,B,"30,33","[[30, 33]]",3343,"B,M",Finetune DialoGPT - Normal
2,0,2,", you",59,5,1,B,"54,59","[[54, 59]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,2,"so ,",43,3,1,B,"40,43","[[40, 43]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,2,we had,27,1,1,B,"26,27","[[26, 27]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,2,"know ,",59,5,1,B,"54,59","[[54, 59]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,2,from the,11,1,1,B,"10,11","[[10, 11]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,2,liberty .,1,1,1,B,"0,1","[[0, 1]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,2,and the,37,5,1,B,"32,37","[[32, 37]]",3351,"B,M",Finetune DialoGPT - Normal
8,2,1,and,3,65,2,B,"0,2,3,5,32,37,60,65","[[0, 2, 3, 5], [2, 3, 5], [32, 37], [60, 65]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,1,oh,39,3,2,B,"36,39","[[36, 39]]",3351,"B,M",Finetune DialoGPT - Normal
3,1,1,he,37,5,2,B,"32,34,37","[[32, 34, 37], [34, 37]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,1,so,43,3,3,B,"40,43","[[40, 43]]",3351,"B,M",Finetune DialoGPT - Normal
4,0,1,you,59,11,2,B,"54,59,62,65","[[54, 59], [62, 65]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,1,my,71,3,1,B,"68,71","[[68, 71]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,1,is,7,5,1,B,"2,7","[[2, 7]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,1,liberty,1,1,1,B,"0,1","[[0, 1]]",3351,"B,M",Finetune DialoGPT - Normal
3,1,1,are,9,5,1,B,"6,9,11","[[6, 9, 11]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,1,ours,7,1,1,B,"6,7","[[6, 7]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,1,um,65,1,2,B,"64,65","[[64, 65]]",3351,"B,M",Finetune DialoGPT - Normal
2,0,1,around,59,1,1,B,"58,59","[[58, 59]]",3351,"B,M",Finetune DialoGPT - Normal
5,1,2,"uh ,",67,19,1,B,"62,67,76,80,81","[[62, 67], [76, 80, 81], [80, 81]]",3371,"B,M",Finetune DialoGPT - Normal
2,0,2,right .,53,3,2,B,"50,53","[[50, 53]]",3371,"B,M",Finetune DialoGPT - Normal
2,0,2,you know,31,3,1,B,"28,31","[[28, 31]]",3371,"B,M",Finetune DialoGPT - Normal
2,0,2,the house,47,1,1,B,"46,47","[[46, 47]]",3371,"B,M",Finetune DialoGPT - Normal
2,0,2,end up,47,1,1,B,"46,47","[[46, 47]]",3371,"B,M",Finetune DialoGPT - Normal
2,0,2,give you,19,1,1,B,"18,19","[[18, 19]]",3371,"B,M",Finetune DialoGPT - Normal
2,0,2,just one,13,1,1,B,"12,13","[[12, 13]]",3371,"B,M",Finetune DialoGPT - Normal
2,0,2,know what,29,1,1,B,"28,29","[[28, 29]]",3371,"B,M",Finetune DialoGPT - Normal
2,0,2,natural gas,27,1,1,B,"26,27","[[26, 27]]",3371,"B,M",Finetune DialoGPT - Normal
2,0,2,of the,49,3,1,B,"46,49","[[46, 49]]",3371,"B,M",Finetune DialoGPT - Normal
2,0,2,strange .,55,1,1,B,"54,55","[[54, 55]]",3371,"B,M",Finetune DialoGPT - Normal
8,0,1,i,23,59,2,B,"18,23,28,29,30,31,72,77","[[18, 23], [28, 29, 30, 31], [30, 31], [72, 77]]",3371,"B,M",Finetune DialoGPT - Normal
10,2,1,you,19,31,3,B,"18,19,23,28,29,31,38,43,48,49","[[18, 19, 23], [28, 29, 31], [38, 43], [48, 49]]",3371,"B,M",Finetune DialoGPT - Normal
4,0,1,that,11,13,1,B,"10,11,22,23","[[10, 11], [22, 23]]",3371,"B,M",Finetune DialoGPT - Normal
